 0.00205198]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000692.png,[1. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 1. 1. 1. 1. 0.],[1. 0. 1. 1. 0. 0. 1.],[1. 0. 1. 1. 1. 1. 1.],[1. 0. 1. 0. 1. 0. 1.],[0. 0. 0. 1. 1. 1. 1.],[0. 0. 1. 1. 0. 0. 1.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 1. 1. 0. 1.],|[0.00327918 0.0005588  0.00104436 0.00109358 0.0016275  0.00112367
 0.00197763]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000472.png,[0. 0. 0. 1. 1. 0. 1.],[1. 0. 1. 0. 0. 0. 1.],[1. 0. 1. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 0.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 0. 0. 1.],[0. 0. 0. 1. 1. 0. 1.],[0. 0. 1. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 1. 1. 1. 0. 1.],|[0.00498144 0.00231063 0.00491288 0.00305129 0.00269215 0.00055243
 0.00275706]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000148.png,[1. 0. 1. 0. 1. 0. 0.],[0. 0. 1. 1. 1. 1. 0.],[1. 0. 0. 0. 1. 1. 0.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 1. 0. 1. 1. 1.],[1. 0. 1. 0. 1. 1. 1.],[1. 0. 0. 1. 1. 1. 1.],[0. 0. 1. 0. 0. 1. 1.],[1. 0. 1. 0. 1. 1. 1.],[1. 0. 0. 1. 1. 1. 1.],|[0.00054515 0.00083463 0.0012354  0.00074353 0.0011976  0.00157192
 0.00235791]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000594.png,[1. 0. 0. 0. 0. 1. 1.],[0. 0. 1. 0. 0. 1. 0.],[1. 0. 0. 0. 0. 1. 1.],[1. 0. 1. 0. 1. 1. 0.],[0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 1. 0. 1. 1.],[1. 0. 0. 1. 0. 1. 0.],[1. 0. 0. 0. 0. 1. 1.],[1. 0. 0. 0. 1. 1. 1.],[1. 0. 1. 0. 0. 1. 1.],|[0.00107584 0.00119977 0.00073544 0.00060002 0.00138454 0.00073643
 0.0014111 ]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000462.png,[1. 0. 1. 1. 0. 1. 0.],[1. 0. 1. 1. 0. 1. 1.],[1. 0. 0. 1. 0. 1. 1.],[0. 0. 0. 1. 0. 1. 1.],[0. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 1. 0. 1. 0.],[1. 0. 1. 0. 0. 1. 1.],[1. 0. 1. 1. 1. 1. 1.],[1. 0. 0. 1. 0. 0. 1.],[1. 0. 0. 1. 0. 1. 1.],|[0.00233772 0.00169993 0.0022114  0.00380529 0.00198159 0.00112342
 0.00181779]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000604.png,[0. 0. 0. 1. 1. 1. 0.],[0. 0. 0. 0. 0. 1. 0.],[0. 0. 1. 0. 0. 1. 1.],[1. 0. 0. 0. 1. 1. 1.],[1. 0. 1. 0. 0. 1. 1.],[0. 0. 0. 0. 0. 1. 1.],[0. 0. 0. 0. 1. 1. 1.],[0. 0. 1. 1. 1. 1. 1.],[1. 0. 1. 0. 0. 1. 0.],[0. 0. 0. 0. 1. 1. 0.],|[0.00107225 0.00107222 0.00261069 0.00169124 0.00448666 0.00089887
 0.00152144]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00001036.png,[1. 0. 0. 0. 0. 1. 1.],[1. 0. 1. 1. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 1.],[0. 0. 1. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1.],[1. 0. 1. 1. 1. 0. 1.],[1. 0. 1. 0. 0. 0. 1.],[1. 0. 0. 1. 0. 0. 1.],[0. 0. 0. 0. 0. 1. 1.],[0. 0. 0. 1. 1. 1. 0.],|[0.00043675 0.00043446 0.00102194 0.00093137 0.00065641 0.00087086
 0.00101647]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000588.png,[1. 0. 1. 1. 0. 1. 1.],[1. 0. 0. 0. 1. 0. 1.],[0. 0. 0. 1. 1. 0. 0.],[1. 0. 0. 0. 0. 0. 1.],[0. 0. 1. 1. 0. 0. 1.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 0. 1. 0. 1.],[0. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 0. 0. 1.],[0. 0. 1. 1. 0. 0. 1.],|[0.00126744 0.00275403 0.00347752 0.00211133 0.00131285 0.00192114
 0.00102659]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000252.png,[0. 0. 1. 1. 0. 0. 1.],[0. 0. 0. 0. 1. 0. 1.],[1. 0. 1. 0. 0. 0. 1.],[1. 0. 0. 1. 0. 0. 1.],[0. 0. 0. 1. 0. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],[0. 0. 1. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 0.],[1. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 1. 1. 0. 0.],|[0.00374416 0.00268355 0.00204397 0.00135941 0.00584115 0.00269789
 0.00377764]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000778.png,[1. 0. 1. 0. 1. 0. 0.],[0. 0. 1. 0. 1. 0. 0.],[1. 0. 1. 1. 0. 0. 1.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 1. 0. 1. 1. 1.],[1. 0. 0. 1. 0. 1. 1.],[1. 0. 1. 0. 1. 1. 1.],[1. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0.],|[0.00223434 0.0014866  0.00157446 0.00123266 0.00085535 0.00082585
 0.00401251]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000859.png,[1. 0. 1. 0. 1. 1. 1.],[0. 0. 1. 1. 1. 0. 0.],[1. 0. 1. 0. 1. 1. 0.],[0. 0. 0. 0. 1. 1. 1.],[0. 0. 1. 0. 0. 0. 0.],[1. 0. 1. 1. 0. 0. 1.],[0. 0. 1. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 1. 0.],[1. 0. 1. 1. 0. 1. 1.],|[0.00215262 0.00110844 0.00206061 0.00248494 0.00108936 0.00190697
 0.00320071]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000066.png,[1. 0. 0. 1. 1. 0. 1.],[0. 0. 0. 1. 0. 0. 1.],[1. 0. 0. 1. 1. 1. 0.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 1. 1. 0. 1.],[0. 0. 1. 1. 1. 1. 0.],[1. 0. 1. 1. 1. 0. 0.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 0.],[0. 0. 1. 1. 1. 0. 1.],|[0.00198886 0.00114232 0.0016598  0.00035358 0.00134769 0.00158862
 0.00085812]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000281.png,[1. 0. 0. 1. 1. 1. 0.],[0. 0. 1. 1. 1. 0. 0.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 1. 1. 0. 1. 0.],[0. 0. 0. 1. 1. 0. 0.],[0. 0. 1. 0. 1. 1. 1.],[1. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 1. 1. 0. 1.],[1. 0. 1. 1. 1. 0. 1.],[0. 0. 0. 1. 0. 1. 1.],|[0.00192588 0.00087347 0.00211921 0.00114166 0.00295166 0.00197441
 0.00261688]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000000.png,[1. 0. 0. 0. 1. 1. 0.],[0. 0. 0. 0. 1. 0. 1.],[1. 0. 0. 0. 1. 1. 0.],[1. 0. 0. 0. 0. 1. 0.],[1. 0. 0. 0. 1. 0. 0.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 1. 0.],[1. 0. 0. 1. 1. 0. 0.],[1. 0. 0. 0. 0. 1. 0.],|[0.00123639 0.00115086 0.00026759 0.0009657  0.0012448  0.00165785
 0.00075783]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000451.png,[0. 0. 0. 1. 1. 1. 1.],[0. 0. 1. 1. 1. 1. 0.],[1. 0. 1. 1. 1. 0. 0.],[0. 0. 1. 0. 1. 1. 0.],[1. 0. 1. 1. 1. 0. 1.],[0. 0. 1. 0. 1. 1. 0.],[1. 0. 1. 1. 1. 1. 1.],[0. 0. 1. 1. 1. 0. 1.],[0. 0. 1. 1. 1. 1. 0.],[1. 0. 1. 1. 1. 1. 0.],|[0.0029247  0.00401724 0.00165256 0.00328527 0.00146342 0.00271791
 0.0034551 ]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000335.png,[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 0. 1. 1.],[0. 0. 0. 1. 1. 0. 0.],[0. 0. 0. 0. 1. 1. 0.],[0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 1. 1. 1.],[0. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 0. 0. 1. 0.],[1. 0. 0. 1. 1. 0. 0.],|[0.00294311 0.00248495 0.00157391 0.0009027  0.00160146 0.00231921
 0.00152514]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000269.png,[0. 0. 0. 1. 1. 0. 1.],[1. 0. 1. 0. 0. 0. 1.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 0. 1. 0. 1.],[0. 0. 0. 0. 0. 1. 0.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 1. 1. 1. 1. 1.],[1. 0. 1. 1. 0. 0. 1.],[1. 0. 0. 1. 1. 1. 0.],|[0.00224906 0.00295663 0.00225558 0.00246871 0.0037786  0.0027714
 0.00228322]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000442.png,[1. 0. 0. 1. 1. 0. 0.],[1. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 1. 0. 1. 1. 0.],[1. 0. 0. 1. 1. 1. 0.],[1. 0. 1. 1. 1. 1. 1.],[1. 0. 1. 1. 1. 1. 0.],[1. 0. 0. 1. 0. 1. 1.],[1. 0. 0. 1. 1. 0. 1.],|[0.00420107 0.0014603  0.00361602 0.00228725 0.00404138 0.00190631
 0.00316274]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00001251.png,[1. 0. 0. 0. 1. 0. 1.],[1. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],[0. 0. 0. 0. 1. 1. 1.],[1. 0. 1. 0. 1. 0. 1.],[0. 0. 0. 0. 1. 0. 1.],[0. 0. 0. 0. 1. 1. 0.],[1. 0. 0. 1. 1. 0. 0.],[0. 0. 1. 1. 1. 0. 0.],|[0.00430307 0.00101076 0.00346703 0.00335117 0.00177499 0.00428315
 0.00181459]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00001206.png,[1. 0. 1. 1. 1. 1. 1.],[1. 0. 1. 1. 1. 0. 1.],[0. 0. 0. 0. 1. 1. 0.],[1. 0. 1. 1. 1. 0. 1.],[0. 0. 1. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 1. 0. 1. 0. 1.],[1. 0. 1. 1. 1. 0. 1.],[0. 0. 1. 1. 1. 1. 0.],[1. 0. 0. 0. 1. 0. 1.],|[0.00650301 0.00269296 0.00481888 0.00696359 0.00254458 0.00337514
 0.00404786]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000479.png,[1. 0. 0. 1. 1. 0. 1.],[1. 0. 1. 0. 1. 1. 0.],[1. 0. 1. 1. 1. 0. 1.],[0. 0. 0. 0. 0. 1. 0.],[0. 0. 1. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0. 1.],[1. 0. 1. 0. 1. 1. 1.],[1. 0. 1. 1. 1. 0. 0.],[0. 0. 0. 1. 1. 0. 0.],[1. 0. 0. 0. 0. 0. 0.],|[0.00401968 0.00073578 0.00391304 0.00131691 0.00185433 0.00340972
 0.00139453]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000884.png,[1. 0. 1. 0. 1. 0. 1.],[1. 0. 0. 0. 1. 1. 1.],[1. 0. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 1. 1. 1.],[1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 1. 0. 1. 1.],[1. 0. 0. 0. 0. 1. 1.],[0. 0. 0. 0. 1. 1. 1.],[1. 0. 0. 0. 1. 0. 1.],|[0.00164335 0.00413044 0.00145642 0.00161551 0.00208959 0.0017875
 0.00127827]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000291.png,[1. 0. 1. 0. 1. 0. 1.],[0. 0. 1. 1. 0. 0. 0.],[0. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 0. 0. 1.],[0. 0. 0. 1. 1. 1. 1.],[0. 0. 1. 1. 0. 0. 1.],[0. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0.],[1. 0. 0. 1. 1. 1. 1.],|[0.00348833 0.00434548 0.00116475 0.0023737  0.00344445 0.00354097
 0.00291514]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000145.png,[1. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 1. 1. 0. 1.],[0. 0. 0. 1. 0. 0. 1.],[1. 0. 0. 1. 0. 1. 1.],[0. 0. 1. 1. 0. 0. 1.],[1. 0. 1. 1. 1. 0. 1.],[1. 0. 1. 1. 0. 0. 1.],[0. 0. 0. 1. 0. 0. 1.],[0. 0. 1. 1. 1. 0. 1.],[1. 0. 0. 0. 1. 0. 1.],|[0.00119679 0.00087273 0.00142468 0.00108375 0.00196452 0.00149773
 0.00140443]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000373.png,[1. 0. 1. 1. 0. 0. 1.],[0. 0. 0. 1. 1. 1. 1.],[0. 0. 1. 1. 1. 0. 1.],[1. 0. 1. 0. 0. 0. 1.],[0. 0. 1. 1. 0. 1. 1.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 1. 0. 0. 0. 1.],[0. 0. 1. 1. 0. 1. 1.],[1. 0. 1. 0. 0. 0. 1.],|[0.00202319 0.00122845 0.0017275  0.00167607 0.00387096 0.00359107
 0.00167508]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00001266.png,[0. 0. 1. 1. 1. 0. 0.],[0. 0. 0. 1. 1. 0. 0.],[0. 0. 0. 0. 1. 1. 0.],[1. 0. 0. 1. 1. 1. 0.],[0. 0. 1. 1. 1. 0. 0.],[0. 0. 0. 1. 1. 0. 1.],[0. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 0. 1. 0. 0.],[0. 0. 1. 1. 1. 0. 0.],[0. 1. 0. 1. 1. 0. 0.],|[0.00117058 0.00232699 0.00262725 0.00105873 0.00153073 0.00058627
 0.00111511]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000082.png,[1. 0. 1. 1. 1. 1. 1.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 1. 1. 0. 1. 1.],[1. 0. 0. 0. 1. 1. 1.],[1. 0. 0. 0. 0. 1. 1.],[1. 0. 1. 1. 1. 1. 1.],[1. 0. 0. 0. 1. 1. 0.],[0. 0. 1. 1. 1. 1. 1.],[0. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 1. 1.],|[0.00097241 0.00151243 0.00117589 0.00114773 0.00104375 0.00069814
 0.00053367]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000228.png,[1. 0. 0. 1. 1. 0. 1.],[0. 0. 0. 0. 1. 0. 1.],[1. 0. 1. 1. 1. 1. 1.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 0. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 0. 1. 0. 1.],[0. 0. 1. 0. 1. 1. 1.],[1. 0. 0. 1. 0. 0. 1.],|[0.00135735 0.00140339 0.00180203 0.00202349 0.00272129 0.00306785
 0.00137996]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000468.png,[1. 0. 0. 0. 1. 0. 1.],[0. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 0. 1. 0. 1.],[0. 0. 0. 0. 1. 1. 1.],[1. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],[0. 0. 0. 0. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],|[0.00109432 0.00197177 0.00058772 0.00583224 0.00158712 0.00194841
 0.00148275]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00001052.png,[0. 0. 0. 0. 1. 1. 1.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 1. 0. 0. 1.],[1. 0. 0. 0. 1. 1. 1.],[1. 0. 1. 0. 1. 1. 1.],[0. 0. 0. 0. 0. 1. 0.],[1. 0. 0. 0. 0. 0. 1.],[1. 0. 0. 1. 0. 1. 1.],[0. 0. 0. 0. 0. 1. 1.],[1. 0. 0. 0. 0. 0. 1.],|[0.00087939 0.00158116 0.00287596 0.0015399  0.00277217 0.00431074
 0.001424  ]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000441.png,[1. 0. 0. 1. 1. 0. 0.],[0. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 0. 1. 0. 1.],[1. 0. 0. 0. 1. 0. 1.],[1. 0. 1. 0. 0. 0. 1.],[0. 0. 1. 0. 0. 0. 1.],[0. 0. 0. 0. 1. 0. 0.],[0. 0. 1. 0. 1. 0. 1.],[1. 0. 1. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 0.],|[0.00690606 0.00164568 0.00271548 0.00215183 0.00368993 0.00153203
 0.00130847]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000360.png,[1. 0. 0. 1. 0. 1. 0.],[1. 0. 0. 0. 1. 0. 0.],[1. 0. 0. 1. 0. 1. 1.],[1. 0. 0. 1. 0. 1. 0.],[1. 0. 0. 0. 0. 1. 1.],[1. 0. 0. 0. 0. 1. 1.],[1. 0. 0. 0. 1. 1. 1.],[0. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 1. 0. 0. 1.],[1. 0. 1. 1. 0. 1. 1.],|[0.0009443  0.00322012 0.00171189 0.00073217 0.00243003 0.00164831
 0.00166047]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000318.png,[1. 0. 0. 1. 1. 1. 1.],[0. 0. 1. 0. 1. 1. 0.],[0. 0. 0. 1. 1. 0. 0.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 1. 1. 1. 1.],[0. 0. 1. 1. 1. 0. 1.],[1. 0. 1. 1. 1. 1. 1.],[0. 0. 1. 1. 1. 1. 1.],[1. 0. 1. 0. 0. 1. 1.],|[0.00100226 0.0022123  0.00349053 0.00142581 0.0010985  0.00244959
 0.00238569]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000038.png,[1. 0. 0. 1. 1. 0. 1.],[1. 0. 1. 0. 1. 1. 0.],[0. 0. 1. 0. 1. 1. 1.],[1. 0. 0. 0. 0. 1. 1.],[1. 0. 1. 1. 1. 1. 0.],[1. 0. 1. 0. 1. 1. 1.],[1. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 1. 0. 0. 1.],[0. 0. 0. 1. 0. 0. 1.],[1. 0. 1. 0. 1. 0. 1.],|[0.00280239 0.00096142 0.00277443 0.0009773  0.0014247  0.00234267
 0.00185938]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00001019.png,[1. 0. 0. 1. 0. 0. 1.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 1. 0. 0. 1. 1.],[1. 0. 1. 0. 0. 0. 1.],[0. 0. 0. 1. 1. 1. 1.],[1. 0. 1. 1. 0. 1. 1.],[0. 0. 0. 1. 0. 0. 1.],[1. 0. 1. 1. 1. 0. 1.],[0. 0. 1. 0. 0. 1. 0.],[1. 0. 0. 0. 0. 1. 1.],|[0.00076065 0.00081533 0.00111684 0.00207038 0.00069962 0.00233696
 0.00139639]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000601.png,[0. 0. 1. 1. 1. 0. 1.],[1. 0. 1. 0. 1. 1. 1.],[1. 0. 0. 0. 1. 1. 1.],[0. 0. 0. 1. 1. 0. 0.],[0. 0. 1. 0. 1. 1. 1.],[0. 0. 1. 1. 0. 0. 1.],[0. 0. 0. 1. 1. 1. 0.],[0. 0. 1. 1. 1. 0. 1.],[0. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 1. 1. 1. 0.],|[0.00157366 0.00082053 0.00054588 0.00078085 0.00072393 0.00201352
 0.0020139 ]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000916.png,[1. 0. 1. 1. 0. 1. 1.],[0. 0. 0. 1. 0. 1. 1.],[1. 0. 0. 1. 1. 1. 0.],[1. 0. 0. 0. 0. 1. 1.],[1. 0. 0. 0. 0. 1. 0.],[1. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 0. 1. 1. 1.],[0. 0. 0. 0. 0. 1. 1.],[0. 0. 1. 1. 0. 1. 1.],[0. 0. 0. 1. 0. 1. 0.],|[0.00493754 0.00252654 0.00240699 0.00127022 0.00395188 0.00084117
 0.00456448]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000942.png,[1. 0. 1. 0. 1. 1. 0.],[1. 0. 1. 0. 1. 0. 0.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 1. 0. 1. 0. 1.],[1. 0. 1. 0. 0. 1. 0.],[0. 0. 1. 1. 1. 0. 0.],[1. 0. 1. 0. 1. 0. 0.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 0. 1. 1. 1.],[1. 0. 1. 0. 1. 1. 0.],|[0.00074509 0.00115921 0.00220678 0.00106191 0.00236627 0.00248948
 0.00288777]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00001299.png,[1. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 1. 1. 0. 0.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 0. 1. 1. 0.],[0. 0. 0. 1. 1. 0. 0.],[1. 0. 0. 1. 1. 1. 0.],[0. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 0.],[0. 0. 0. 1. 1. 0. 1.],|[0.0004667  0.00038673 0.00068894 0.00079175 0.00018273 0.0009892
 0.0005353 ]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00001144.png,[1. 0. 0. 1. 1. 0. 1.],[1. 0. 1. 1. 1. 0. 1.],[1. 0. 1. 1. 0. 0. 0.],[1. 0. 0. 1. 0. 0. 1.],[1. 0. 0. 1. 0. 0. 1.],[1. 0. 0. 1. 0. 0. 1.],[0. 0. 0. 1. 0. 0. 1.],[0. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 0. 1. 1.],[1. 0. 0. 1. 1. 0. 1.],|[0.00372211 0.00215099 0.00218731 0.00140049 0.00165594 0.00205436
 0.0011005 ]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00001114.png,[0. 0. 1. 1. 1. 1. 1.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 0. 0. 1.],[0. 0. 0. 0. 0. 1. 1.],[0. 0. 0. 1. 0. 1. 1.],[0. 0. 0. 1. 0. 1. 0.],[1. 0. 0. 1. 1. 0. 0.],[0. 0. 0. 1. 1. 0. 1.],[0. 0. 0. 1. 0. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],|[0.00233837 0.00054263 0.00075447 0.00185734 0.00103368 0.00185085
 0.00128087]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000827.png,[1. 0. 1. 0. 1. 0. 1.],[1. 0. 0. 0. 1. 0. 1.],[1. 0. 0. 0. 1. 0. 0.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 0. 0. 1. 1.],[1. 0. 0. 0. 1. 1. 1.],[1. 0. 0. 0. 0. 0. 1.],[1. 0. 0. 1. 1. 1. 1.],[0. 0. 1. 1. 1. 0. 1.],[1. 0. 0. 1. 0. 0. 1.],|[0.00098731 0.00141702 0.00173745 0.00089698 0.00204288 0.00164998
 0.00131899]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000733.png,[1. 0. 1. 0. 0. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 1. 0. 1. 1. 1.],[0. 0. 1. 1. 1. 1. 1.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 0. 1. 1. 1.],[1. 0. 1. 1. 1. 0. 1.],[1. 0. 1. 0. 1. 0. 1.],[0. 0. 1. 1. 1. 0. 1.],[1. 0. 1. 0. 0. 0. 1.],|[0.00377943 0.00154757 0.00102219 0.00499204 0.00211768 0.00346136
 0.0026904 ]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00001191.png,[1. 0. 1. 0. 1. 1. 1.],[0. 0. 0. 1. 0. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],[0. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 0. 1. 1. 1.],[0. 0. 1. 0. 1. 0. 1.],[1. 0. 0. 0. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],[0. 0. 0. 1. 1. 0. 1.],|[0.00603676 0.00085927 0.00234342 0.0027382  0.00182802 0.00349408
 0.002277  ]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000247.png,[1. 0. 1. 0. 1. 0. 1.],[0. 0. 1. 0. 1. 0. 1.],[0. 0. 1. 1. 1. 0. 1.],[0. 0. 1. 1. 1. 0. 1.],[0. 0. 0. 0. 1. 0. 1.],[1. 0. 1. 1. 0. 1. 1.],[1. 0. 0. 1. 1. 0. 1.],[0. 0. 0. 0. 1. 0. 1.],[0. 0. 1. 0. 1. 0. 1.],[1. 0. 1. 1. 1. 1. 1.],|[0.00244323 0.00217962 0.00138593 0.00606271 0.00258707 0.00128799
 0.00073278]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000668.png,[1. 0. 0. 1. 1. 0. 1.],[0. 0. 0. 1. 0. 0. 1.],[1. 0. 0. 0. 1. 0. 1.],[0. 0. 0. 1. 1. 0. 1.],[0. 0. 1. 1. 0. 0. 1.],[1. 0. 1. 1. 0. 0. 1.],[1. 0. 0. 1. 0. 0. 0.],[1. 0. 0. 1. 0. 1. 1.],[0. 0. 0. 1. 0. 0. 1.],[0. 0. 0. 1. 1. 1. 0.],|[0.0034523  0.0019328  0.00214387 0.00236493 0.00219799 0.00300268
 0.00391105]|
